Incident Date,State,City Or County,Day,Day of week,Month,Weekend,Holiday
2018-10-11,Missouri,Saint Louis,11,3,10,0,0
2018-10-12,California,Los Angeles,12,4,10,0,0
2018-10-13,North Carolina,Winston Salem (Winston-salem),13,5,10,1,0
2018-10-14,Washington,Carbonado,14,6,10,1,0
2018-10-14,Texas,Fort Worth,14,6,10,1,0
2018-10-14,Oklahoma,Tulsa,14,6,10,1,0
2018-10-15,Indiana,Marion,15,0,10,0,0
2018-10-15,Illinois,East Saint Louis (Cahokia),15,0,10,0,0
2018-10-16,Pennsylvania,New Castle,16,1,10,0,0
2018-10-17,Kansas,Wichita,17,2,10,0,0
2018-10-17,Virginia,Richmond,17,2,10,0,0
2018-10-18,South Carolina,Charleston,18,3,10,0,0
2018-10-21,Colorado,Colorado Springs,21,6,10,1,0
2018-10-21,Florida,Tampa,21,6,10,1,0
2018-10-21,California,Pomona,21,6,10,1,0
2018-10-21,Tennessee,Saint Joseph,21,6,10,1,0
2018-10-23,Missouri,Kansas City,23,1,10,0,0
2018-10-23,New York,Bronx,23,1,10,0,0
2018-10-25,Indiana,Logansport,25,3,10,0,0
2018-10-25,South Carolina,Walterboro,25,3,10,0,0
2018-10-25,Nevada,Las Vegas,25,3,10,0,0
2018-10-26,Florida,Boynton Beach,26,4,10,0,0
2018-10-26,Texas,Brazoria,26,4,10,0,0
2018-10-27,Indiana,Evansville,27,5,10,1,0
2018-10-28,North Carolina,Maxton,28,6,10,1,0
2018-10-28,Florida,Port Saint Lucie,28,6,10,1,0
2018-10-28,New Jersey,Jersey City,28,6,10,1,0
2018-10-29,Tennessee,Whitleyville,29,0,10,0,0
2018-10-29,Alabama,Montgomery,29,0,10,0,0
2018-10-29,California,Oakland,29,0,10,0,0
2018-10-31,Pennsylvania,Philadelphia,31,2,10,0,0
2018-11-01,Nevada,North Las Vegas,1,3,11,0,0
2018-11-02,Louisiana,Baton Rouge,2,4,11,0,0
2018-11-03,Arizona,Litchfield Park,3,5,11,1,0
2018-11-04,Oregon,Baker City,4,6,11,1,0
2018-11-04,Alabama,Prattville,4,6,11,1,0
2018-11-05,Georgia,Hephzibah,5,0,11,0,0
2018-11-06,Missouri,Clinton,6,1,11,0,0
2018-11-06,Kansas,Kansas City,6,1,11,0,0
2018-11-07,Ohio,Dayton (Trotwood),7,2,11,0,0
2018-11-07,Ohio,Youngstown,7,2,11,0,0
2018-11-08,Arkansas,Camden,8,3,11,0,0
2018-11-08,Wisconsin,Milwaukee,8,3,11,0,0
2018-11-10,Nevada,North Las Vegas,10,5,11,1,0
2018-11-10,Kentucky,Whitley City,10,5,11,1,0
2018-11-11,Arkansas,North Little Rock,11,6,11,1,0
2018-11-12,Louisiana,Slidell,12,0,11,0,1
2018-11-12,Texas,Houston,12,0,11,0,1
2018-11-13,Kansas,Kansas City,13,1,11,0,0
2018-11-13,Kentucky,Blaine,13,1,11,0,0
2018-11-14,Alabama,Collegeville,14,2,11,0,0
2018-11-15,Minnesota,Blackduck,15,3,11,0,0
2018-11-15,Georgia,Jonesboro,15,3,11,0,0
2018-11-16,New York,Troy,16,4,11,0,0
2018-11-16,South Carolina,Greenwood,16,4,11,0,0
2018-11-17,Nevada,North Las Vegas,17,5,11,1,0
2018-11-17,Arkansas,Lamar,17,5,11,1,0
2018-11-18,California,Los Angeles (Watts),18,6,11,1,0
2018-11-18,Texas,Dallas,18,6,11,1,0
2018-11-18,California,Modesto,18,6,11,1,0
2018-11-19,Maryland,Baltimore,19,0,11,0,0
2018-11-20,Tennessee,Memphis,20,1,11,0,0
2018-11-21,Ohio,Hamilton,21,2,11,0,0
2018-11-21,Michigan,Grand Rapids,21,2,11,0,0
2018-11-22,Georgia,Savannah,22,3,11,0,1
2018-11-22,Connecticut,Hartford,22,3,11,0,1
2018-11-22,Ohio,Toledo,22,3,11,0,1
2018-11-22,Ohio,Cleveland,22,3,11,0,1
2018-11-22,Ohio,Toledo,22,3,11,0,1
2018-11-23,Florida,Miami,23,4,11,0,0
2018-11-24,Oregon,Harrisburg,24,5,11,1,0
2018-11-25,Pennsylvania,Philadelphia,25,6,11,1,0
2018-11-25,Alabama,Mobile,25,6,11,1,0
2018-11-25,Texas,Houston,25,6,11,1,0
2018-11-27,Maryland,Baltimore,27,1,11,0,0
2018-11-27,Florida,Fort Pierce,27,1,11,0,0
2018-11-27,Georgia,Columbus,27,1,11,0,0
2018-11-27,Michigan,Pontiac,27,1,11,0,0
2018-11-29,Mississippi,Jackson,29,3,11,0,0
2018-11-29,Indiana,Lebanon,29,3,11,0,0
2018-11-29,Louisiana,New Orleans,29,3,11,0,0
2018-11-29,Kansas,Kansas City,29,3,11,0,0
2018-11-29,Louisiana,Shreveport,29,3,11,0,0
2018-11-29,Kentucky,Louisville,29,3,11,0,0
2018-11-29,South Carolina,Cheraw,29,3,11,0,0
2018-11-30,Kentucky,Louisville,30,4,11,0,0
2018-12-04,Kansas,Wichita,4,1,12,0,0
2018-12-05,Mississippi,Nettleton,5,2,12,0,0
2018-12-07,Pennsylvania,Scranton,7,4,12,0,0
2018-12-08,Oklahoma,Tulsa,8,5,12,1,0
2018-12-08,Texas,Katy,8,5,12,1,0
2018-12-08,Tennessee,Antioch,8,5,12,1,0
2018-12-08,New Mexico,Gallup,8,5,12,1,0
2018-12-08,Michigan,Detroit,8,5,12,1,0
2018-12-09,Texas,Sundown,9,6,12,1,0
2018-12-10,Missouri,Saint Louis,10,0,12,0,0
2018-12-11,California,San Francisco,11,1,12,0,0
2018-12-12,Oklahoma,Tulsa,12,2,12,0,0
2018-12-13,Alabama,Birmingham,13,3,12,0,0
2018-12-13,Louisiana,Baton Rouge,13,3,12,0,0
2018-12-13,Georgia,Savannah,13,3,12,0,0
2018-12-14,Michigan,Roseville,14,4,12,0,0
2018-12-14,California,Fresno,14,4,12,0,0
2018-12-14,Missouri,Florissant,14,4,12,0,0
2018-12-16,Florida,Homestead,16,6,12,1,0
2018-12-16,North Carolina,Charlotte,16,6,12,1,0
2018-12-19,Florida,Valrico,19,2,12,0,0
2018-12-20,Texas,Temple,20,3,12,0,0
2018-12-23,Mississippi,Jackson,23,6,12,1,0
2018-12-23,Delaware,Milford,23,6,12,1,0
2018-12-23,South Carolina,Allendale,23,6,12,1,0
2018-12-24,Tennessee,Memphis,24,0,12,0,0
2018-12-24,Louisiana,Shreveport,24,0,12,0,0
2018-12-26,Texas,Houston,26,2,12,0,0
2018-12-26,Florida,Pahokee,26,2,12,0,0
2018-12-27,Arkansas,Little Rock,27,3,12,0,0
2018-12-27,Missouri,Union Star,27,3,12,0,0
2018-12-27,Tennessee,Nashville,27,3,12,0,0
2018-12-28,Florida,Jacksonville,28,4,12,0,0
2018-12-28,Ohio,Cincinnati,28,4,12,0,0
2018-12-28,Missouri,Saint Charles,28,4,12,0,0
2018-12-29,Texas,Fort Worth,29,5,12,1,0
2018-12-29,Indiana,Marion,29,5,12,1,0
2018-12-29,Georgia,Atlanta,29,5,12,1,0
2018-12-30,Texas,Houston,30,6,12,1,0
2018-12-30,California,Madera,30,6,12,1,0
2018-12-30,North Carolina,Randleman,30,6,12,1,0
2019-01-05,Utah,Orem,5,5,1,1,0
2019-01-09,Louisiana,Shreveport,9,2,1,0,0
2019-01-10,California,Davis,10,3,1,0,0
2019-01-13,Alabama,Birmingham,13,6,1,1,0
2019-01-20,Alabama,Mobile,20,6,1,1,0
2019-01-25,New York,Corona (Queens),25,4,1,0,0
2019-02-02,Ohio,Cincinnati,2,5,2,1,0
2019-02-04,Virginia,Farmville,4,0,2,0,0
2019-02-06,Wisconsin,Milwaukee,6,2,2,0,0
2019-02-11,Texas,Huntsville,11,0,2,0,0
2019-02-12,New York,Corona (Queens),12,1,2,0,0
2019-02-23,Tennessee,Blountville,23,5,2,1,0
2019-03-05,Texas,Midland,5,1,3,0,0
2019-03-07,Illinois,Rockford,7,3,3,0,0
2019-03-19,Washington,Kittitas,19,1,3,0,0
2019-03-22,Texas,San Elizario,22,4,3,0,0
2019-04-06,Texas,Edinburg,6,5,4,1,0
2019-04-13,Washington,Kalama,13,5,4,1,0
2019-04-21,California,Montebello,21,6,4,1,0
2019-05-04,North Carolina,Mooresville,4,5,5,1,0
2019-05-05,Mississippi,Biloxi,5,6,5,1,0
2019-05-11,Georgia,Savannah,11,5,5,1,0
2019-05-19,Alabama,Auburn,19,6,5,1,0
2019-06-05,New York,Corona (Queens),5,2,6,0,0
2019-06-06,New York,Brooklyn,6,3,6,0,0
2019-06-07,Pennsylvania,Philadelphia,7,4,6,0,0
2019-06-10,California,Alhambra,10,0,6,0,0
2019-06-14,New York,Staten Island,14,4,6,0,0
2019-06-19,California,Sacramento,19,2,6,0,0
2019-06-20,Texas,Mission,20,3,6,0,0
2019-06-23,Missouri,Saint Louis,23,6,6,1,0
2019-06-25,Illinois,Avon,25,1,6,0,0
2019-06-26,New York,Hicksville,26,2,6,0,0
2019-07-07,Georgia,Gainesville,7,6,7,1,0
2019-07-17,Texas,Austin,17,2,7,0,0
2019-07-18,Arkansas,Leslie,18,3,7,0,0
2019-07-27,California,Los Angeles,27,5,7,1,0
2019-07-27,New York,Staten Island,27,5,7,1,0
2019-08-10,Georgia,Tennille,10,5,8,1,0
2019-08-12,California,Riverside,12,0,8,0,0
2019-08-13,New York,Yonkers,13,1,8,0,0
2019-08-14,New York,Corona (Queens),14,2,8,0,0
2019-08-21,Arizona,Tucson,21,2,8,0,0
2019-08-23,Texas,Bruceville (Bruceville Eddy),23,4,8,0,0
2019-08-23,Illinois,East Saint Louis,23,4,8,0,0
2019-09-02,New York,Staten Island,2,0,9,0,1
2019-09-11,New York,Goshen,11,2,9,0,0
2019-09-14,California,Newark,14,5,9,1,0
2019-09-16,Alabama,Tuscaloosa,16,0,9,0,0
2019-09-16,Illinois,Chicago,16,0,9,0,0
2019-09-20,Louisiana,Mandeville,20,4,9,0,0
2019-09-21,Illinois,Chicago,21,5,9,1,0
2019-09-27,Texas,Houston,27,4,9,0,0
2019-09-29,New York,Bronx,29,6,9,1,0
2019-10-14,Maryland,Silver Spring,14,0,10,0,1
2019-10-15,New York,Corona (Queens),15,1,10,0,0
2019-10-23,California,Placerville,23,2,10,0,0
2019-11-02,New York,Penfield,2,5,11,1,0
2019-11-04,Ohio,Dayton,4,0,11,0,0
2019-11-19,Georgia,Augusta,19,1,11,0,0
2019-11-20,Michigan,Detroit,20,2,11,0,0
2019-11-23,Alabama,Hayneville,23,5,11,1,0
2019-12-06,Alabama,Huntsville,6,4,12,0,0
2019-12-07,Arkansas,Fayetteville,7,5,12,1,0
2019-12-07,Texas,Houston,7,5,12,1,0
2019-12-10,New Jersey,Jersey City,10,1,12,0,0
2019-12-19,Georgia,Cairo,19,3,12,0,0
2019-12-31,Texas,Gary (Gary City),31,1,12,0,0
2020-11-24,Pennsylvania,Mc Kees Rocks (Mckees Rocks),24,1,11,0,0
2020-11-24,Ohio,Dayton,24,1,11,0,0
2020-11-24,Illinois,Decatur,24,1,11,0,0
2020-11-24,Missouri,Saint Louis,24,1,11,0,0
2020-11-24,Florida,Deerfield Beach,24,1,11,0,0
2020-11-24,Tennessee,Nashville,24,1,11,0,0
2020-11-24,New Jersey,Elizabeth,24,1,11,0,0
2020-11-24,Georgia,Hephzibah,24,1,11,0,0
2020-11-24,New Mexico,Deming,24,1,11,0,0
2020-11-24,New York,Corona (Queens),24,1,11,0,0
2020-11-24,Minnesota,Minneapolis,24,1,11,0,0
2020-11-24,Texas,Katy,24,1,11,0,0
2020-11-24,Louisiana,Shreveport,24,1,11,0,0
2020-11-24,Pennsylvania,Aliquippa,24,1,11,0,0
2020-11-24,Minnesota,Cass Lake,24,1,11,0,0
2020-11-24,Michigan,Detroit,24,1,11,0,0
2020-11-24,South Dakota,Rapid City,24,1,11,0,0
2020-11-24,Ohio,Cincinnati,24,1,11,0,0
2020-11-24,Texas,San Marcos,24,1,11,0,0
2020-11-24,Florida,Clermont,24,1,11,0,0
2020-11-24,Illinois,Chicago,24,1,11,0,0
2020-11-24,Arkansas,Mountain Home,24,1,11,0,0
2020-11-24,Missouri,Saint Louis,24,1,11,0,0
2020-11-24,Pennsylvania,Philadelphia,24,1,11,0,0
2020-11-24,Pennsylvania,Philadelphia,24,1,11,0,0
2020-11-24,Virginia,Lynchburg,24,1,11,0,0
2020-11-24,Florida,Lithia,24,1,11,0,0
2020-11-24,Oklahoma,Chattanooga,24,1,11,0,0
2020-11-24,Virginia,Glen Allen,24,1,11,0,0
2020-11-24,Texas,San Benito,24,1,11,0,0
2020-11-24,Virginia,Herndon,24,1,11,0,0
2020-11-24,Louisiana,Baker,24,1,11,0,0
2020-11-24,Illinois,Chicago,24,1,11,0,0
2020-11-24,North Carolina,Durham,24,1,11,0,0
2020-11-24,California,Bellflower,24,1,11,0,0
2020-11-24,Georgia,Atlanta,24,1,11,0,0
2020-11-25,Florida,Plant City,25,2,11,0,0
2020-11-25,Florida,Fellsmere,25,2,11,0,0
2020-11-25,Tennessee,Memphis,25,2,11,0,0
2020-11-25,Florida,Daytona Beach,25,2,11,0,0
2020-11-25,Missouri,Saint Louis,25,2,11,0,0
2020-11-25,Ohio,Maple Heights,25,2,11,0,0
2020-11-25,Alabama,Thomasville,25,2,11,0,0
2020-11-25,Ohio,Akron,25,2,11,0,0
2020-11-25,Texas,San Antonio,25,2,11,0,0
2020-11-25,Maryland,Capitol Heights,25,2,11,0,0
2020-11-25,Tennessee,Antioch,25,2,11,0,0
2020-11-25,Mississippi,Calhoun City,25,2,11,0,0
2020-11-25,Kentucky,Bardstown,25,2,11,0,0
2020-11-25,Florida,Fort Lauderdale (Oakland Park),25,2,11,0,0
2020-11-25,Georgia,Americus,25,2,11,0,0
2020-11-25,California,Fresno,25,2,11,0,0
2020-11-25,Michigan,Dearborn,25,2,11,0,0
2020-11-25,Texas,Austin,25,2,11,0,0
2020-11-25,Texas,Dallas,25,2,11,0,0
2020-11-25,New Jersey,Paterson,25,2,11,0,0
2020-11-25,South Carolina,Charleston,25,2,11,0,0
2020-11-25,Pennsylvania,Philadelphia,25,2,11,0,0
2020-11-25,Georgia,Atlanta,25,2,11,0,0
2020-11-25,Georgia,Athens,25,2,11,0,0
2020-11-25,Maryland,Baltimore,25,2,11,0,0
2020-11-25,Minnesota,Puposky,25,2,11,0,0
2020-11-25,Pennsylvania,Philadelphia,25,2,11,0,0
2020-11-25,California,San Diego,25,2,11,0,0
2020-11-25,North Carolina,Ayden,25,2,11,0,0
2020-11-25,Pennsylvania,Philadelphia,25,2,11,0,0
2020-11-25,Indiana,Michigan City,25,2,11,0,0
2020-11-25,Pennsylvania,Philadelphia,25,2,11,0,0
2020-11-25,Georgia,Washington,25,2,11,0,0
2020-11-25,California,Vallejo,25,2,11,0,0
2020-11-25,California,Los Angeles,25,2,11,0,0
2020-11-25,North Carolina,Rose Hill,25,2,11,0,0
2020-11-25,Michigan,Flint,25,2,11,0,0
2020-11-25,Texas,Terrell,25,2,11,0,0
2020-11-25,Texas,Houston,25,2,11,0,0
2020-11-25,Pennsylvania,Philadelphia,25,2,11,0,0
2020-11-25,Kansas,Garden City,25,2,11,0,0
2020-11-25,Texas,Port Arthur,25,2,11,0,0
2020-11-25,North Carolina,Jacksonville,25,2,11,0,0
2020-11-25,Tennessee,Powell,25,2,11,0,0
2020-11-25,North Carolina,Durham,25,2,11,0,0
2020-11-25,California,Represa,25,2,11,0,0
2020-11-25,California,San Diego,25,2,11,0,0
2020-11-25,Georgia,Americus,25,2,11,0,0
2020-11-25,South Carolina,Richburg,25,2,11,0,0
2020-11-25,Louisiana,Tallulah,25,2,11,0,0
2020-11-25,Kansas,Wichita,25,2,11,0,0
2020-11-25,Missouri,Kansas City,25,2,11,0,0
2020-11-26,Alabama,Union Springs,26,3,11,0,1
2020-11-26,Alabama,Phenix City,26,3,11,0,1
2020-11-26,Alabama,Theodore,26,3,11,0,1
2020-11-26,Ohio,Mansfield,26,3,11,0,1
2020-11-26,New Jersey,Newark,26,3,11,0,1
2020-11-26,Mississippi,West Point,26,3,11,0,1
2020-11-26,New Jersey,Millville,26,3,11,0,1
2020-11-26,New Jersey,Woodbury,26,3,11,0,1
2020-11-26,Ohio,Toledo,26,3,11,0,1
2020-11-26,Georgia,Augusta,26,3,11,0,1
2020-11-26,Washington,Seattle (Des Moines),26,3,11,0,1
2020-11-26,Georgia,Atlanta,26,3,11,0,1
2020-11-26,Arizona,Tucson,26,3,11,0,1
2020-11-26,Colorado,Aurora (Centennial),26,3,11,0,1
2020-11-26,Michigan,Grand Rapids,26,3,11,0,1
2020-11-26,District of Columbia,Washington,26,3,11,0,1
2020-11-26,Wisconsin,Milwaukee,26,3,11,0,1
2020-11-26,New Mexico,Alcalde,26,3,11,0,1
2020-11-26,Wisconsin,Milwaukee,26,3,11,0,1
2020-11-26,Wisconsin,Milwaukee,26,3,11,0,1
2020-11-26,Nevada,Henderson,26,3,11,0,1
2020-11-26,Maryland,Severn,26,3,11,0,1
2020-11-26,Missouri,Kansas City,26,3,11,0,1
2020-11-26,Michigan,Ypsilanti,26,3,11,0,1
2020-11-26,Texas,Lufkin,26,3,11,0,1
2020-11-26,Missouri,Kansas City,26,3,11,0,1
2020-11-26,Louisiana,New Orleans,26,3,11,0,1
2020-11-26,South Carolina,Charleston,26,3,11,0,1
2020-11-26,Illinois,Rockford,26,3,11,0,1
2020-11-26,Ohio,Barnesville,26,3,11,0,1
2020-11-26,Tennessee,Clarksville,26,3,11,0,1
2020-11-26,Michigan,Muskegon,26,3,11,0,1
2020-11-26,North Carolina,Charlotte,26,3,11,0,1
2020-11-26,Kentucky,Morehead,26,3,11,0,1
2020-11-26,Illinois,Maywood,26,3,11,0,1
2020-11-26,Illinois,Champaign,26,3,11,0,1
2020-11-26,Texas,Houston,26,3,11,0,1
2020-11-26,California,Hollister,26,3,11,0,1
2020-11-26,Georgia,Atlanta,26,3,11,0,1
2020-11-26,Georgia,Americus,26,3,11,0,1
2020-11-26,Kentucky,Mc Kee,26,3,11,0,1
2020-11-26,Mississippi,Vicksburg,26,3,11,0,1
2020-11-26,Virginia,Culpeper,26,3,11,0,1
2020-11-26,Mississippi,Jackson,26,3,11,0,1
2020-11-26,New Mexico,Vadito,26,3,11,0,1
2020-11-26,Minnesota,Minneapolis,26,3,11,0,1
2020-11-26,Michigan,Inkster,26,3,11,0,1
2020-11-26,Texas,Lubbock,26,3,11,0,1
2020-11-26,Texas,Cypress,26,3,11,0,1
2020-11-27,Mississippi,Jackson,27,4,11,0,0
2020-11-27,Illinois,Chicago,27,4,11,0,0
2020-11-27,Illinois,Chicago,27,4,11,0,0
2020-11-27,Ohio,Warren,27,4,11,0,0
2020-11-27,District of Columbia,Washington,27,4,11,0,0
2020-11-27,Mississippi,Jackson,27,4,11,0,0
2020-11-27,Alabama,Montgomery,27,4,11,0,0
2020-11-27,Oregon,Portland,27,4,11,0,0
2020-11-27,New Jersey,Newark,27,4,11,0,0
2020-11-27,Washington,Tacoma,27,4,11,0,0
2020-11-27,Georgia,Macon,27,4,11,0,0
2020-11-27,Florida,Pensacola,27,4,11,0,0
2020-11-27,New Jersey,Newark,27,4,11,0,0
2020-11-27,Pennsylvania,Lebanon,27,4,11,0,0
2020-11-27,Massachusetts,Springfield,27,4,11,0,0
2020-11-27,North Carolina,Greensboro,27,4,11,0,0
2020-11-27,Louisiana,Marrero,27,4,11,0,0
2020-11-27,South Carolina,Myrtle Beach,27,4,11,0,0
2020-11-27,New Mexico,Los Lunas,27,4,11,0,0
2020-11-27,Alabama,Atmore,27,4,11,0,0
2020-11-27,Ohio,Cleveland,27,4,11,0,0
2020-11-27,Michigan,Wyoming,27,4,11,0,0
2020-11-27,Wisconsin,Athelstane,27,4,11,0,0
2020-11-27,Texas,Houston,27,4,11,0,0
2020-11-27,Michigan,Detroit,27,4,11,0,0
2020-11-27,North Carolina,Wilmington,27,4,11,0,0
2020-11-27,Indiana,Fort Wayne,27,4,11,0,0
2020-11-27,Utah,Delta,27,4,11,0,0
2020-11-27,Maryland,Waldorf,27,4,11,0,0
2020-11-27,Illinois,Chicago,27,4,11,0,0
2020-11-27,Oregon,Wilsonville,27,4,11,0,0
2020-11-27,Delaware,Georgetown,27,4,11,0,0
2020-11-27,Illinois,Chicago,27,4,11,0,0
2020-11-27,Minnesota,Minneapolis,27,4,11,0,0
2020-11-27,Pennsylvania,Philadelphia,27,4,11,0,0
2020-11-27,Colorado,Fraser,27,4,11,0,0
2020-11-27,Texas,Longview,27,4,11,0,0
2020-11-27,Pennsylvania,Philadelphia,27,4,11,0,0
2020-11-27,Indiana,South Bend,27,4,11,0,0
2020-11-27,Massachusetts,New Bedford,27,4,11,0,0
2020-11-27,Tennessee,Memphis,27,4,11,0,0
2020-11-27,Alabama,Selma,27,4,11,0,0
2020-11-27,California,San Bernardino,27,4,11,0,0
2020-11-27,Montana,Wolf Point,27,4,11,0,0
2020-11-27,Michigan,Detroit,27,4,11,0,0
2020-11-27,Michigan,Detroit,27,4,11,0,0
2020-11-27,Pennsylvania,Philadelphia,27,4,11,0,0
2020-11-27,California,Sacramento,27,4,11,0,0
2020-11-27,California,National City,27,4,11,0,0
2020-11-27,Texas,Corpus Christi,27,4,11,0,0
2020-11-27,Tennessee,Jackson,27,4,11,0,0
2020-11-27,North Carolina,Charlotte,27,4,11,0,0
2020-11-27,Louisiana,Saint Francisville,27,4,11,0,0
2020-11-27,Ohio,Columbus,27,4,11,0,0
2020-11-27,Georgia,Columbus,27,4,11,0,0
2020-11-27,Georgia,Atlanta,27,4,11,0,0
2020-11-27,Nevada,Las Vegas,27,4,11,0,0
2020-11-27,Georgia,Albany,27,4,11,0,0
2020-11-27,Tennessee,Springfield,27,4,11,0,0
2020-11-27,Louisiana,Baton Rouge,27,4,11,0,0
2020-11-27,West Virginia,Marlinton,27,4,11,0,0
2020-11-27,Florida,Tampa,27,4,11,0,0
2020-11-27,Nevada,Sparks,27,4,11,0,0
2020-11-27,Illinois,Riverdale,27,4,11,0,0
2020-11-28,Georgia,Macon,28,5,11,1,0
2020-11-28,Virginia,Springfield (West Springfield),28,5,11,1,0
2020-11-28,Pennsylvania,Bloomfield Township,28,5,11,1,0
2020-11-28,Mississippi,Jackson,28,5,11,1,0
2020-11-28,Ohio,Columbus,28,5,11,1,0
2020-11-28,Pennsylvania,Lansdale,28,5,11,1,0
2020-11-28,Ohio,Dayton,28,5,11,1,0
2020-11-28,Virginia,Petersburg,28,5,11,1,0
2020-11-28,Florida,Ocklawaha,28,5,11,1,0
2020-11-28,Maryland,Oxon Hill,28,5,11,1,0
2020-11-28,Mississippi,Gulfport,28,5,11,1,0
2020-11-28,Illinois,Chicago,28,5,11,1,0
2020-11-28,Texas,Hurst,28,5,11,1,0
2020-11-28,New Mexico,Albuquerque,28,5,11,1,0
2020-11-28,Delaware,Dagsboro,28,5,11,1,0
2020-11-28,New Mexico,Albuquerque,28,5,11,1,0
2020-11-28,Indiana,Indianapolis,28,5,11,1,0
2020-11-28,California,Oakland,28,5,11,1,0
2020-11-28,Montana,Corvallis,28,5,11,1,0
2020-11-28,Indiana,Gary,28,5,11,1,0
2020-11-28,Indiana,Indianapolis,28,5,11,1,0
2020-11-28,Wisconsin,Sheboygan,28,5,11,1,0
2020-11-28,South Carolina,Aiken,28,5,11,1,0
2020-11-28,Georgia,Manchester,28,5,11,1,0
2020-11-28,Oklahoma,Oklahoma City,28,5,11,1,0
2020-11-28,Pennsylvania,Harrisburg,28,5,11,1,0
2020-11-28,Texas,Dickinson (San Leon),28,5,11,1,0
2020-11-28,Illinois,Chicago,28,5,11,1,0
2020-11-28,Louisiana,Baton Rouge,28,5,11,1,0
2020-11-28,Georgia,Pembroke,28,5,11,1,0
2020-11-28,South Carolina,Barnwell,28,5,11,1,0
2020-11-28,Florida,Miami,28,5,11,1,0
2020-11-28,Florida,Miami,28,5,11,1,0
2020-11-28,Florida,Jacksonville,28,5,11,1,0
2020-11-28,California,National City,28,5,11,1,0
2020-11-28,Virginia,Charlottesville,28,5,11,1,0
2020-11-28,Oklahoma,Oklahoma City,28,5,11,1,0
2020-11-28,New York,Freeport,28,5,11,1,0
2020-11-28,Colorado,Colorado Springs,28,5,11,1,0
2020-11-28,Michigan,Ann Arbor,28,5,11,1,0
2020-11-28,California,Vallejo,28,5,11,1,0
2020-11-28,Indiana,Indianapolis (Lawrence),28,5,11,1,0
2020-11-28,Michigan,Detroit,28,5,11,1,0
2020-11-28,Louisiana,Shreveport,28,5,11,1,0
2020-11-28,Kentucky,Louisville,28,5,11,1,0
2020-11-28,California,San Bernardino,28,5,11,1,0
2020-11-28,California,Dublin,28,5,11,1,0
2020-11-28,Georgia,Statesboro,28,5,11,1,0
2020-11-28,Mississippi,Aberdeen,28,5,11,1,0
2020-11-28,Arizona,Glendale,28,5,11,1,0
2020-11-28,California,Watsonville,28,5,11,1,0
2020-11-28,West Virginia,Brenton,28,5,11,1,0
2020-11-28,Texas,Houston,28,5,11,1,0
2020-11-28,Michigan,Detroit,28,5,11,1,0
2020-11-28,Indiana,Gary,28,5,11,1,0
2020-11-28,North Carolina,Pisgah Forest,28,5,11,1,0
2020-11-29,Illinois,Chicago,29,6,11,1,0
2020-11-29,Arizona,Phoenix,29,6,11,1,0
2020-11-29,Florida,Palatka,29,6,11,1,0
2020-11-29,Illinois,Chicago,29,6,11,1,0
2020-11-29,Illinois,Chicago,29,6,11,1,0
2020-11-29,Texas,San Angelo,29,6,11,1,0
2020-11-29,Tennessee,Millington,29,6,11,1,0
2020-11-29,Virginia,Woodbridge (Dale City),29,6,11,1,0
2020-11-29,Texas,Baytown,29,6,11,1,0
2020-11-29,Louisiana,Shreveport,29,6,11,1,0
2020-11-29,New Jersey,Trenton,29,6,11,1,0
2020-11-29,Florida,Daytona Beach,29,6,11,1,0
2020-11-29,Pennsylvania,Philadelphia,29,6,11,1,0
2020-11-29,Florida,Jacksonville,29,6,11,1,0
2020-11-29,South Carolina,Aiken,29,6,11,1,0
2020-11-29,Pennsylvania,Philadelphia,29,6,11,1,0
2020-11-29,Pennsylvania,Philadelphia,29,6,11,1,0
2020-11-29,Wisconsin,Milwaukee,29,6,11,1,0
2020-11-29,Florida,West Palm Beach,29,6,11,1,0
2020-11-29,Georgia,Fayetteville,29,6,11,1,0
2020-11-29,Florida,Myakka City,29,6,11,1,0
2020-11-29,New Mexico,Clovis,29,6,11,1,0
2020-11-29,Missouri,Saint Louis (Jennings),29,6,11,1,0
2020-11-29,Georgia,Lagrange,29,6,11,1,0
2020-11-29,Delaware,New Castle,29,6,11,1,0
2020-11-29,Oklahoma,Enid,29,6,11,1,0
2020-11-29,Kentucky,Louisville,29,6,11,1,0
2020-11-29,Michigan,Detroit,29,6,11,1,0
2020-11-29,Florida,Palatka,29,6,11,1,0
2020-11-29,Louisiana,Houma,29,6,11,1,0
2020-11-29,California,Sacramento,29,6,11,1,0
2020-11-29,Alabama,Valley,29,6,11,1,0
2020-11-29,Louisiana,Baton Rouge,29,6,11,1,0
2020-11-29,Texas,Fort Worth,29,6,11,1,0
2020-11-29,Nevada,Las Vegas,29,6,11,1,0
2020-11-29,Michigan,Kalamazoo,29,6,11,1,0
2020-11-29,California,Orangevale,29,6,11,1,0
2020-11-29,Kentucky,Lexington,29,6,11,1,0
2020-11-29,California,Anza,29,6,11,1,0
2020-11-29,Georgia,Decatur,29,6,11,1,0
2020-11-29,Tennessee,Memphis,29,6,11,1,0
2020-11-29,North Carolina,Whiteville,29,6,11,1,0
2020-11-29,Missouri,Saint Louis (Overland),29,6,11,1,0
2020-11-29,California,Stockton,29,6,11,1,0
2020-11-29,Louisiana,Shreveport,29,6,11,1,0
2020-11-29,District of Columbia,Washington,29,6,11,1,0
2020-11-29,Texas,Houston,29,6,11,1,0
